id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min
1018,26,14,CRIPTO,2025-02-02 03:54:04.000000,,2025-02-02 04:01:04,CANCELADO,,"Calle Emigdio Pont 26 Apt. 01 , León, 35724, Buenos Aires, Argentina",-34.665465,-58.519198,8821.87,,,
1019,73,20,PESOS,2025-02-17 08:17:52.000000,2025-02-17 09:26:52,,ENTREGADO,,"Glorieta de Blanca Morcillo 85, Cuenca, 22142, Buenos Aires, Argentina",-34.665465,-58.519198,9668.13,3.0,,69.0
1020,363,9,PESOS,2025-02-19 14:26:10.000000,2025-02-19 15:46:10,,ENTREGADO,,"Ronda Adelaida Lumbreras 86 Piso 3 , Vizcaya, 16970, Buenos Aires, Argentina",-34.665465,-58.519198,4204.22,5.0,,80.0
1021,103,18,PESOS,2025-01-22 18:14:13.000000,2025-01-22 19:11:13,,ENTREGADO,,"Urbanización Leire Juliá 65 Piso 7 , Barcelona, 25146, Buenos Aires, Argentina",-34.665465,-58.519198,875.92,4.0,Sed enim praesentium ipsam quam fuga cupiditate.,57.0
1022,356,7,PESOS,2025-02-11 17:26:53.000000,2025-02-11 18:14:53,,ENTREGADO,,"Glorieta Micaela Garay 98, Soria, 03178, Buenos Aires, Argentina",-34.665465,-58.519198,8639.15,2.0,,48.0
1023,404,19,PESOS,2025-02-11 15:59:55.000000,,2025-02-11 16:05:55,CANCELADO,,"Ronda Erasmo Amador 7, Burgos, 17520, Buenos Aires, Argentina",-34.665465,-58.519198,7122.66,,,
1024,484,6,PESOS,2025-01-23 08:02:58.000000,,2025-01-23 08:09:58,CANCELADO,,"Pasaje de Estrella Ferrando 1 Piso 9 , Zamora, 23462, Buenos Aires, Argentina",-34.665465,-58.519198,8068.92,,,
1025,424,15,PESOS,2025-02-12 13:18:06.000000,2025-02-12 14:12:06,,ENTREGADO,,"Avenida de Pascuala Bartolomé 87 Puerta 5 , Ávila, 22897, Buenos Aires, Argentina",-34.665465,-58.519198,4562.2,4.0,,54.0
1026,442,10,PESOS,2025-02-13 05:14:27.000000,2025-02-13 05:57:27,,ENTREGADO,,"Rambla de Lupe Cózar 458 Puerta 5 , Ceuta, 04463, Buenos Aires, Argentina",-34.665465,-58.519198,5973.42,3.0,Tempora debitis expedita dicta cum.,43.0
1027,116,12,PESOS,2025-01-21 19:53:46.000000,,2025-01-21 20:08:46,CANCELADO,,"Paseo de Victorino Navas 77 Puerta 8 , Huelva, 05698, Buenos Aires, Argentina",-34.665465,-58.519198,7390.26,,,
1028,280,4,CRIPTO,2025-02-02 08:53:37.000000,2025-02-02 10:00:37,,ENTREGADO,,"C. Jenaro Rosselló 29 Apt. 64 , Cantabria, 03063, Buenos Aires, Argentina",-34.665465,-58.519198,3344.81,5.0,Assumenda ipsum amet ut.,67.0
1029,6,11,PESOS,2025-02-13 07:00:08.000000,2025-02-13 08:06:08,,ENTREGADO,,"Acceso de María Carmen Vilanova 872, Alicante, 45753, Buenos Aires, Argentina",-34.665465,-58.519198,4635.96,3.0,Maiores distinctio delectus laboriosam consectetur.,66.0
1030,165,2,CRIPTO,2025-01-27 02:56:42.000000,,2025-01-27 03:06:42,CANCELADO,,"Avenida Ernesto Andres 13, Cádiz, 38449, Buenos Aires, Argentina",-34.665465,-58.519198,7503.66,,,
1031,370,18,CRIPTO,2025-02-17 13:03:23.000000,,2025-02-17 13:15:23,CANCELADO,,"C. de Ruben Jáuregui 758 Piso 6 , Cuenca, 16098, Buenos Aires, Argentina",-34.665465,-58.519198,875.92,,,
1032,173,1,PESOS,2025-02-19 03:06:42.000000,2025-02-19 03:51:42,,ENTREGADO,,"Calle de Bárbara Miguel 7, Vizcaya, 42043, Buenos Aires, Argentina",-34.665465,-58.519198,2074.83,1.0,,45.0
1033,61,9,CRIPTO,2025-01-27 19:22:39.000000,,2025-01-27 19:33:39,CANCELADO,,"Pasadizo de Modesta Salinas 8, Granada, 10633, Buenos Aires, Argentina",-34.665465,-58.519198,1076.95,,,
1034,185,8,CRIPTO,2025-02-12 00:55:14.000000,,2025-02-12 01:05:14,CANCELADO,,"Cañada de Gabriel Pozo 6, Baleares, 28025, Buenos Aires, Argentina",-34.665465,-58.519198,6867.89,,,
1035,200,20,PESOS,2025-02-17 11:04:44.000000,2025-02-17 12:17:44,,ENTREGADO,,"Avenida Josep Jódar 18, Ourense, 21716, Buenos Aires, Argentina",-34.665465,-58.519198,12069.51,3.0,Ab expedita blanditiis doloremque iusto reprehenderit.,73.0
1036,31,2,CRIPTO,2025-02-08 22:30:01.000000,,2025-02-08 22:35:01,CANCELADO,,"Pasaje de Sonia Balaguer 92, Albacete, 19331, Buenos Aires, Argentina",-34.665465,-58.519198,4921.05,,,
1037,371,7,PESOS,2025-02-12 14:32:25.000000,2025-02-12 15:14:25,,ENTREGADO,,"Acceso María Dolores Gisbert 99, Álava, 23590, Buenos Aires, Argentina",-34.665465,-58.519198,7503.33,2.0,,42.0
1038,63,7,CRIPTO,2025-01-25 23:09:07.000000,2025-01-25 23:41:07,,ENTREGADO,,"Rambla María Cristina Rojas 93, Baleares, 18376, Buenos Aires, Argentina",-34.665465,-58.519198,7300.42,2.0,Itaque asperiores eius sequi commodi dolorem optio.,32.0
1039,392,10,PESOS,2025-02-08 23:23:32.000000,,2025-02-08 23:37:32,CANCELADO,,"Ronda Loreto Mariño 8, Burgos, 51245, Buenos Aires, Argentina",-34.665465,-58.519198,1473.12,,,
1040,47,11,PESOS,2025-01-24 05:16:40.000000,,2025-01-24 05:30:40,CANCELADO,,"C. Federico Diéguez 531, Girona, 01651, Buenos Aires, Argentina",-34.665465,-58.519198,8959.07,,,
1041,125,6,PESOS,2025-02-18 12:25:52.000000,,2025-02-18 12:32:52,CANCELADO,,"Avenida de Marisa Puente 5 Apt. 49 , Madrid, 28684, Buenos Aires, Argentina",-34.665465,-58.519198,6973.11,,,
1042,388,11,CRIPTO,2025-01-30 03:01:54.000000,2025-01-30 03:53:54,,ENTREGADO,,"Urbanización de Benigno Azorin 908 Puerta 8 , Valladolid, 03553, Buenos Aires, Argentina",-34.665465,-58.519198,3429.75,2.0,,52.0
1043,499,10,PESOS,2025-02-15 00:28:15.000000,2025-02-15 01:17:15,,ENTREGADO,,"Urbanización de Silvestre Iñiguez 487 Piso 1 , Murcia, 49099, Buenos Aires, Argentina",-34.665465,-58.519198,7973.42,1.0,,49.0
1044,381,2,CRIPTO,2025-01-21 18:52:59.000000,,2025-01-21 18:57:59,CANCELADO,,"C. de Laura Manzano 713, Girona, 38105, Buenos Aires, Argentina",-34.665465,-58.519198,4394.81,,,
1045,185,15,CRIPTO,2025-01-22 09:24:54.000000,,2025-01-22 09:33:54,CANCELADO,,"Cañada de Gabriel Pozo 6, Baleares, 28025, Buenos Aires, Argentina",-34.665465,-58.519198,10153.25,,,
1046,307,17,CRIPTO,2025-02-05 18:50:40.000000,2025-02-05 20:07:40,,ENTREGADO,,"Paseo Leonardo Cuervo 91 Piso 0 , Ciudad, 31283, Buenos Aires, Argentina",-34.665465,-58.519198,5730.99,2.0,,77.0
1047,183,7,CRIPTO,2025-01-28 01:33:51.000000,2025-01-28 02:33:51,,ENTREGADO,,"Vial Corona Sales 1, León, 18668, Buenos Aires, Argentina",-34.665465,-58.519198,4247.5,1.0,,60.0
1048,286,18,CRIPTO,2025-01-30 00:23:18.000000,2025-01-30 01:14:18,,ENTREGADO,,"Plaza Luciana Borja 86, Girona, 17705, Buenos Aires, Argentina",-34.665465,-58.519198,8602.17,4.0,Neque id accusantium quo adipisci ut.,51.0
1049,479,15,PESOS,2025-02-14 22:21:49.000000,2025-02-14 23:14:49,,ENTREGADO,,"Camino de Amanda Valentín 46, Valencia, 05255, Buenos Aires, Argentina",-34.665465,-58.519198,9511.7,3.0,Voluptatum voluptatem impedit harum doloremque quia.,53.0
1050,250,18,PESOS,2025-01-30 07:11:44.000000,,2025-01-30 07:26:44,CANCELADO,,"Urbanización Gabriel Bayo 99 Piso 6 , Salamanca, 46563, Buenos Aires, Argentina",-34.665465,-58.519198,9143.85,,,
1051,402,7,PESOS,2025-02-07 14:30:45.000000,2025-02-07 15:13:45,,ENTREGADO,,"Acceso de Vilma Manzanares 10 Apt. 91 , La Rioja, 27178, Buenos Aires, Argentina",-34.665465,-58.519198,3524.28,1.0,,43.0
1052,433,5,PESOS,2025-02-02 01:16:43.000000,2025-02-02 02:07:43,,ENTREGADO,,"Glorieta Andrés Benavides 75, Cuenca, 30736, Buenos Aires, Argentina",-34.665465,-58.519198,9276.66,4.0,Ratione sit repellat fugit facere.,51.0
1053,40,4,CRIPTO,2025-02-03 22:38:39.000000,2025-02-03 23:15:39,,ENTREGADO,,"Camino Susana Fábregas 356, Cuenca, 08512, Buenos Aires, Argentina",-34.665465,-58.519198,7440.79,3.0,,37.0
1054,268,18,PESOS,2025-02-17 12:00:08.000000,,2025-02-17 12:09:08,CANCELADO,,"Cañada Merche Canet 89 Apt. 20 , Tarragona, 12223, Buenos Aires, Argentina",-34.665465,-58.519198,4007.55,,,
1055,366,13,PESOS,2025-02-18 09:07:27.000000,2025-02-18 09:36:27,,ENTREGADO,,"Paseo de David Menéndez 19, Segovia, 22275, Buenos Aires, Argentina",-34.665465,-58.519198,962.64,5.0,,29.0
1056,114,8,PESOS,2025-02-03 21:12:49.000000,2025-02-03 22:21:49,,ENTREGADO,,"Cuesta Jovita Piquer 9, Castellón, 19755, Buenos Aires, Argentina",-34.665465,-58.519198,4579.79,1.0,Voluptatem libero totam voluptate.,69.0
1057,177,3,CRIPTO,2025-02-05 16:07:15.000000,2025-02-05 17:06:15,,ENTREGADO,,"Vial de Nazaret Hidalgo 74, Murcia, 50550, Buenos Aires, Argentina",-34.665465,-58.519198,7336.2,4.0,Minima asperiores fugiat beatae aliquid.,59.0
1058,185,9,PESOS,2025-02-01 12:17:53.000000,2025-02-01 13:17:53,,ENTREGADO,,"Cañada de Gabriel Pozo 6, Baleares, 28025, Buenos Aires, Argentina",-34.665465,-58.519198,7274.53,2.0,,60.0
1059,33,16,PESOS,2025-02-05 18:49:58.000000,2025-02-05 19:31:58,,ENTREGADO,,"Avenida de Aura Niño 9, Murcia, 43538, Buenos Aires, Argentina",-34.665465,-58.519198,6881.95,4.0,,42.0
1060,55,2,PESOS,2025-02-09 18:48:30.000000,2025-02-09 19:49:30,,ENTREGADO,,"Plaza Emilio Riquelme 87, Ourense, 11078, Buenos Aires, Argentina",-34.665465,-58.519198,7604.6,1.0,,61.0
1061,89,15,PESOS,2025-02-09 15:48:25.000000,2025-02-09 16:14:25,,ENTREGADO,,"Ronda de Azeneth Aznar 44 Piso 8 , Toledo, 48554, Buenos Aires, Argentina",-34.665465,-58.519198,13135.92,2.0,,26.0
1062,77,19,PESOS,2025-02-14 23:55:28.000000,2025-02-15 01:05:28,,ENTREGADO,,"Via José Antonio Esparza 33 Piso 7 , Sevilla, 49266, Buenos Aires, Argentina",-34.665465,-58.519198,9255.48,1.0,,70.0
1063,26,4,CRIPTO,2025-02-17 15:52:50.000000,,2025-02-17 16:06:50,CANCELADO,,"Calle Emigdio Pont 26 Apt. 01 , León, 35724, Buenos Aires, Argentina",-34.665465,-58.519198,7745.94,,,
1064,225,7,PESOS,2025-01-20 20:25:39.000000,2025-01-20 21:17:39,,ENTREGADO,,"Via Pelayo Prat 28, Segovia, 47086, Buenos Aires, Argentina",-34.665465,-58.519198,2538.98,2.0,,52.0
1065,180,20,PESOS,2025-01-28 07:01:54.000000,2025-01-28 08:21:54,,ENTREGADO,,"Pasadizo de Ximena Aller 50 Piso 8 , Vizcaya, 39264, Buenos Aires, Argentina",-34.665465,-58.519198,2641.9,3.0,,80.0
1066,316,14,PESOS,2025-01-25 18:56:40.000000,,2025-01-25 19:03:40,CANCELADO,,"Paseo Teo Guerrero 794 Puerta 1 , La Coruña, 02578, Buenos Aires, Argentina",-34.665465,-58.519198,3091.63,,,
1067,446,2,PESOS,2025-01-23 12:10:31.000000,,2025-01-23 12:25:31,CANCELADO,,"Via de Almudena Bastida 21 Apt. 50 , Lleida, 42513, Buenos Aires, Argentina",-34.665465,-58.519198,4394.81,,,
1068,152,15,PESOS,2025-01-30 04:13:48.000000,,2025-01-30 04:27:48,CANCELADO,,"Cuesta de Luciana Vara 4, Cuenca, 30032, Buenos Aires, Argentina",-34.665465,-58.519198,1772.07,,,
1069,230,3,PESOS,2025-02-16 06:25:36.000000,,2025-02-16 06:36:36,CANCELADO,,"Acceso Tania Zamorano 36 Apt. 23 , Jaén, 13421, Buenos Aires, Argentina",-34.665465,-58.519198,10297.09,,,
1070,9,13,CRIPTO,2025-02-08 18:21:37.000000,2025-02-08 18:49:37,,ENTREGADO,,"Acceso de Marisa Polo 791, Murcia, 13584, Buenos Aires, Argentina",-34.665465,-58.519198,7994.67,2.0,Laborum animi sunt incidunt.,28.0
1071,155,18,CRIPTO,2025-02-17 14:49:07.000000,2025-02-17 15:27:07,,ENTREGADO,,"Cuesta de José Antonio Sotelo 19, Palencia, 51520, Buenos Aires, Argentina",-34.665465,-58.519198,2743.26,1.0,,38.0
1072,305,10,PESOS,2025-01-22 12:34:58.000000,2025-01-22 13:19:58,,ENTREGADO,,"Via de Julio Escalona 36 Puerta 5 , Las Palmas, 48218, Buenos Aires, Argentina",-34.665465,-58.519198,8119.82,4.0,,45.0
1073,79,7,CRIPTO,2025-02-14 07:31:17.000000,2025-02-14 08:03:17,,ENTREGADO,,"Cuesta Ema Armengol 54 Puerta 6 , Navarra, 02057, Buenos Aires, Argentina",-34.665465,-58.519198,1070.28,2.0,Delectus porro temporibus.,32.0
1074,166,11,PESOS,2025-02-01 02:07:35.000000,2025-02-01 03:10:35,,ENTREGADO,,"Vial de Amancio Pera 79, Zamora, 03196, Buenos Aires, Argentina",-34.665465,-58.519198,4713.99,1.0,Non rerum et aut suscipit incidunt nihil.,63.0
1075,347,14,PESOS,2025-02-16 05:40:27.000000,2025-02-16 06:02:27,,ENTREGADO,,"Glorieta de Prudencia Guijarro 97, León, 03276, Buenos Aires, Argentina",-34.665465,-58.519198,10191.37,3.0,,22.0
1076,349,4,PESOS,2025-01-27 08:41:54.000000,2025-01-27 09:16:54,,ENTREGADO,,"Avenida Águeda Sanz 70 Puerta 5 , Girona, 03572, Buenos Aires, Argentina",-34.665465,-58.519198,1430.34,1.0,,35.0
1077,248,1,PESOS,2025-02-09 12:22:58.000000,,2025-02-09 12:33:58,CANCELADO,,"Vial de Glauco Bayona 34, Sevilla, 16200, Buenos Aires, Argentina",-34.665465,-58.519198,4010.27,,,
1078,332,14,PESOS,2025-02-17 17:35:25.000000,2025-02-17 18:11:25,,ENTREGADO,,"Vial Diana Otero 47 Piso 5 , Burgos, 25488, Buenos Aires, Argentina",-34.665465,-58.519198,10368.69,4.0,Dolores qui cumque voluptates.,36.0
1079,319,20,CRIPTO,2025-02-13 14:04:29.000000,,2025-02-13 14:17:29,CANCELADO,,"Vial Laura Noguera 41, Ceuta, 30082, Buenos Aires, Argentina",-34.665465,-58.519198,2641.9,,,
1080,483,4,CRIPTO,2025-02-06 18:34:41.000000,,2025-02-06 18:42:41,CANCELADO,,"Via Asunción Durán 86, Baleares, 19234, Buenos Aires, Argentina",-34.665465,-58.519198,4787.07,,,
1081,335,8,CRIPTO,2025-01-21 21:53:51.000000,2025-01-21 22:37:51,,ENTREGADO,,"Calle Elpidio Quintana 921, Albacete, 34428, Buenos Aires, Argentina",-34.665465,-58.519198,3971.26,3.0,Eius ipsam necessitatibus placeat tempora harum.,44.0
1082,88,15,PESOS,2025-02-18 07:34:09.000000,,2025-02-18 07:39:09,CANCELADO,,"Ronda de Lucho Medina 7, Girona, 40899, Buenos Aires, Argentina",-34.665465,-58.519198,12356.39,,,
1083,202,4,PESOS,2025-01-30 11:02:08.000000,2025-01-30 12:14:08,,ENTREGADO,,"Glorieta Poncio Bueno 29, Albacete, 40635, Buenos Aires, Argentina",-34.665465,-58.519198,6754.97,4.0,,72.0
1084,240,20,PESOS,2025-01-27 09:15:28.000000,,2025-01-27 09:27:28,CANCELADO,,"C. de Ascensión Poza 4, Málaga, 39475, Buenos Aires, Argentina",-34.665465,-58.519198,9636.87,,,
1085,218,15,PESOS,2025-01-24 02:37:47.000000,,2025-01-24 02:46:47,CANCELADO,,"Urbanización Yéssica Chico 99, Santa Cruz de Tenerife, 10491, Buenos Aires, Argentina",-34.665465,-58.519198,1772.07,,,
1086,489,15,PESOS,2025-01-28 08:40:40.000000,2025-01-28 09:31:40,,ENTREGADO,,"Rambla de Nidia Peinado 82, Córdoba, 13570, Buenos Aires, Argentina",-34.665465,-58.519198,4027.86,1.0,Esse est similique deleniti voluptatem.,51.0
1087,3,3,PESOS,2025-01-29 23:17:04.000000,,2025-01-29 23:22:04,CANCELADO,,"Callejón Ruy Solé 2, Toledo, 28463, Buenos Aires, Argentina",-34.665465,-58.519198,8804.69,,,
1088,332,6,PESOS,2025-01-26 12:37:18.000000,2025-01-26 13:17:18,,ENTREGADO,,"Vial Diana Otero 47 Piso 5 , Burgos, 25488, Buenos Aires, Argentina",-34.665465,-58.519198,4326.67,2.0,Et harum ratione porro nobis repellendus alias maxime.,40.0
1089,380,4,PESOS,2025-01-21 23:23:47.000000,2025-01-22 00:22:47,,ENTREGADO,,"Vial Elena Yuste 5 Piso 1 , Álava, 34168, Buenos Aires, Argentina",-34.665465,-58.519198,5514.4,2.0,,59.0
1090,293,17,PESOS,2025-02-05 14:41:01.000000,2025-02-05 15:29:01,,ENTREGADO,,"Ronda Teo Feliu 60, Huesca, 19881, Buenos Aires, Argentina",-34.665465,-58.519198,1549.01,5.0,,48.0
1091,95,7,CRIPTO,2025-01-30 21:35:55.000000,2025-01-30 22:28:55,,ENTREGADO,,"Urbanización Maura Casal 4 Apt. 80 , Tarragona, 31405, Buenos Aires, Argentina",-34.665465,-58.519198,10563.32,5.0,,53.0
1092,247,19,PESOS,2025-02-03 20:13:22.000000,2025-02-03 20:52:22,,ENTREGADO,,"Ronda de Modesto Iglesia 3 Apt. 95 , León, 15131, Buenos Aires, Argentina",-34.665465,-58.519198,773.53,4.0,,39.0
1093,420,20,PESOS,2025-01-25 13:01:21.000000,,2025-01-25 13:13:21,CANCELADO,,"Pasaje de David Ibañez 588, Guipúzcoa, 20380, Buenos Aires, Argentina",-34.665465,-58.519198,9284.55,,,
1094,275,3,CRIPTO,2025-01-28 17:29:33.000000,2025-01-28 18:01:33,,ENTREGADO,,"Pasaje de Visitación Núñez 8, Guadalajara, 18655, Buenos Aires, Argentina",-34.665465,-58.519198,3120.17,2.0,,32.0
1095,190,20,PESOS,2025-01-22 08:03:25.000000,2025-01-22 09:17:25,,ENTREGADO,,"Pasadizo Azeneth Ros 1 Apt. 45 , Ciudad, 45499, Buenos Aires, Argentina",-34.665465,-58.519198,9786.91,5.0,,74.0
1096,59,2,CRIPTO,2025-01-31 12:38:57.000000,2025-01-31 13:15:57,,ENTREGADO,,"Avenida Inés Palmer 53 Piso 9 , Madrid, 16921, Buenos Aires, Argentina",-34.665465,-58.519198,7730.49,3.0,,37.0
1097,240,11,CRIPTO,2025-01-21 03:06:55.000000,,2025-01-21 03:11:55,CANCELADO,,"C. de Ascensión Poza 4, Málaga, 39475, Buenos Aires, Argentina",-34.665465,-58.519198,1364.77,,,
1098,212,19,PESOS,2025-02-17 21:39:14.000000,2025-02-17 22:16:14,,ENTREGADO,,"Vial Basilio Mesa 65, Madrid, 34676, Buenos Aires, Argentina",-34.665465,-58.519198,8582.41,3.0,,37.0
1099,285,6,CRIPTO,2025-02-09 22:43:03.000000,2025-02-09 23:17:03,,ENTREGADO,,"Alameda de Pancho Maldonado 92, Burgos, 35317, Buenos Aires, Argentina",-34.665465,-58.519198,1236.91,1.0,Dolor sapiente architecto ducimus.,34.0
1100,338,1,PESOS,2025-02-07 21:05:11.000000,2025-02-07 22:03:11,,ENTREGADO,,"Paseo de Samuel Marí 50, Segovia, 34165, Buenos Aires, Argentina",-34.665465,-58.519198,7062.64,1.0,,58.0
1101,350,20,PESOS,2025-02-18 10:21:33.000000,,2025-02-18 10:28:33,CANCELADO,,"Vial Marcela Martín 92 Apt. 11 , Navarra, 25864, Buenos Aires, Argentina",-34.665465,-58.519198,2228.54,,,
1102,307,20,PESOS,2025-01-27 01:04:03.000000,2025-01-27 01:50:03,,ENTREGADO,,"Paseo Leonardo Cuervo 91 Piso 0 , Ciudad, 31283, Buenos Aires, Argentina",-34.665465,-58.519198,8249.8,4.0,,46.0
1103,86,2,PESOS,2025-01-31 16:57:14.000000,2025-01-31 17:27:14,,ENTREGADO,,"Cuesta de Fito Ureña 58 Puerta 2 , Albacete, 16428, Buenos Aires, Argentina",-34.665465,-58.519198,1354.11,1.0,,30.0
1104,308,6,PESOS,2025-01-31 14:41:36.000000,2025-01-31 15:17:36,,ENTREGADO,,"Cuesta Roberta Nadal 43 Piso 2 , Las Palmas, 13266, Buenos Aires, Argentina",-34.665465,-58.519198,8321.53,4.0,,36.0
1105,126,19,PESOS,2025-01-31 18:48:21.000000,,2025-01-31 18:59:21,CANCELADO,,"Alameda Socorro Escalona 673, Valladolid, 43141, Buenos Aires, Argentina",-34.665465,-58.519198,10094.59,,,
1106,322,9,PESOS,2025-02-02 01:34:21.000000,2025-02-02 02:32:21,,ENTREGADO,,"Cañada de Genoveva Osuna 9, Málaga, 03546, Buenos Aires, Argentina",-34.665465,-58.519198,1076.95,2.0,,58.0
1107,492,8,PESOS,2025-01-27 00:10:38.000000,,2025-01-27 00:16:38,CANCELADO,,"Vial de Marisol Blazquez 44, Santa Cruz de Tenerife, 13914, Buenos Aires, Argentina",-34.665465,-58.519198,6042.34,,,
1108,84,3,PESOS,2025-02-11 20:41:52.000000,,2025-02-11 20:48:52,CANCELADO,,"Vial Nazario Giménez 2, Teruel, 34615, Buenos Aires, Argentina",-34.665465,-58.519198,5416.32,,,
1109,306,19,CRIPTO,2025-02-05 04:32:25.000000,2025-02-05 05:14:25,,ENTREGADO,,"Acceso Ruperta Vila 31, Baleares, 28430, Buenos Aires, Argentina",-34.665465,-58.519198,6135.38,1.0,,42.0
1110,444,6,PESOS,2025-01-24 18:32:05.000000,,2025-01-24 18:45:05,CANCELADO,,"C. de Encarnacion Molins 8 Puerta 1 , Salamanca, 37799, Buenos Aires, Argentina",-34.665465,-58.519198,4326.67,,,
1111,60,13,PESOS,2025-02-01 05:57:22.000000,,2025-02-01 06:05:22,CANCELADO,,"Paseo Mar Muñoz 83, Murcia, 39051, Buenos Aires, Argentina",-34.665465,-58.519198,10768.04,,,
1112,180,4,CRIPTO,2025-01-20 20:42:18.000000,,2025-01-20 20:53:18,CANCELADO,,"Pasadizo de Ximena Aller 50 Piso 8 , Vizcaya, 39264, Buenos Aires, Argentina",-34.665465,-58.519198,1430.34,,,
1113,261,15,CRIPTO,2025-01-22 03:18:46.000000,2025-01-22 04:11:46,,ENTREGADO,,"Alameda Rocío Laguna 7, Toledo, 15607, Buenos Aires, Argentina",-34.665465,-58.519198,12425.38,2.0,,53.0
1114,24,20,PESOS,2025-01-22 23:06:51.000000,,2025-01-22 23:15:51,CANCELADO,,"Calle Begoña Bastida 7, Barcelona, 43840, Buenos Aires, Argentina",-34.665465,-58.519198,7777.43,,,
1115,238,18,CRIPTO,2025-02-12 15:12:46.000000,2025-02-12 16:09:46,,ENTREGADO,,"Vial de Agustina Yáñez 1, Zaragoza, 35688, Buenos Aires, Argentina",-34.665465,-58.519198,4007.55,3.0,Illum soluta aspernatur maiores perferendis.,57.0
1116,331,7,PESOS,2025-01-22 21:17:36.000000,2025-01-22 21:46:36,,ENTREGADO,,"Urbanización de Espiridión Grande 6, Álava, 50215, Buenos Aires, Argentina",-34.665465,-58.519198,8639.15,2.0,Blanditiis id ipsam.,29.0
1117,384,12,CRIPTO,2025-02-07 20:08:47.000000,2025-02-07 20:54:47,,ENTREGADO,,"Camino Inocencio Barceló 91 Puerta 1 , Vizcaya, 33088, Buenos Aires, Argentina",-34.665465,-58.519198,7032.1,1.0,,46.0
1118,360,7,PESOS,2025-02-13 15:36:31.000000,2025-02-13 16:02:31,,ENTREGADO,,"Cuesta Valentín Lillo 5 Piso 3 , Segovia, 49775, Buenos Aires, Argentina",-34.665465,-58.519198,10182.68,5.0,,26.0
1119,255,5,CRIPTO,2025-02-06 07:57:47.000000,,2025-02-06 08:05:47,CANCELADO,,"Paseo Anselma Chaves 552 Puerta 9 , Cádiz, 43730, Buenos Aires, Argentina",-34.665465,-58.519198,10454.58,,,
1120,303,18,PESOS,2025-02-01 04:37:43.000000,2025-02-01 05:09:43,,ENTREGADO,,"Alameda de Anacleto Catalá 967 Puerta 7 , Málaga, 02432, Buenos Aires, Argentina",-34.665465,-58.519198,3848.03,1.0,,32.0
1121,70,7,PESOS,2025-02-17 17:47:57.000000,2025-02-17 18:46:57,,ENTREGADO,,"Callejón de Maximiano Maza 162 Apt. 25 , Jaén, 19173, Buenos Aires, Argentina",-34.665465,-58.519198,10042.31,2.0,,59.0
1122,457,9,CRIPTO,2025-01-25 13:05:47.000000,2025-01-25 14:16:47,,ENTREGADO,,"Calle de Sandalio Sandoval 621 Apt. 97 , Álava, 06926, Buenos Aires, Argentina",-34.665465,-58.519198,8116.15,4.0,,71.0
1123,463,18,CRIPTO,2025-01-23 10:02:15.000000,2025-01-23 10:53:15,,ENTREGADO,,"Avenida Guadalupe Tenorio 79 Puerta 6 , La Rioja, 15715, Buenos Aires, Argentina",-34.665465,-58.519198,4556.66,1.0,Quas praesentium non porro consectetur quibusdam animi.,51.0
1124,14,14,CRIPTO,2025-01-25 15:05:22.000000,,2025-01-25 15:18:22,CANCELADO,,"Pasaje de Paulino Cuéllar 93, Ciudad, 11169, Buenos Aires, Argentina",-34.665465,-58.519198,2548.95,,,
1125,18,4,PESOS,2025-02-05 17:11:41.000000,,2025-02-05 17:21:41,CANCELADO,,"Camino de Benigno Acero 28, Madrid, 34612, Buenos Aires, Argentina",-34.665465,-58.519198,8525.03,,,
1126,207,17,PESOS,2025-02-12 08:35:59.000000,2025-02-12 09:36:59,,ENTREGADO,,"Pasaje Ale Ricart 933, Granada, 20236, Buenos Aires, Argentina",-34.665465,-58.519198,4480.14,5.0,,61.0
1127,214,19,CRIPTO,2025-02-01 00:31:59.000000,,2025-02-01 00:37:59,CANCELADO,,"Calle de Beatriz Soto 97 Piso 2 , Zaragoza, 47895, Buenos Aires, Argentina",-34.665465,-58.519198,10061.47,,,
1128,234,7,PESOS,2025-01-27 05:13:41.000000,2025-01-27 05:52:41,,ENTREGADO,,"Pasadizo de Iris Calleja 2 Puerta 7 , Alicante, 47161, Buenos Aires, Argentina",-34.665465,-58.519198,1070.28,2.0,,39.0
1129,391,19,PESOS,2025-02-12 02:49:12.000000,2025-02-12 04:00:12,,ENTREGADO,,"Pasadizo de Jimena Lasa 27 Apt. 52 , La Coruña, 04552, Buenos Aires, Argentina",-34.665465,-58.519198,5505.48,3.0,,71.0
1130,99,10,CRIPTO,2025-02-13 01:44:52.000000,2025-02-13 02:16:52,,ENTREGADO,,"Pasadizo de Javiera Bartolomé 79 Apt. 56 , Zaragoza, 11193, Buenos Aires, Argentina",-34.665465,-58.519198,2620.01,2.0,,32.0
1131,13,17,PESOS,2025-01-22 03:23:30.000000,2025-01-22 04:40:30,,ENTREGADO,,"Avenida Jenny Ochoa 10 Apt. 57 , Burgos, 46875, Buenos Aires, Argentina",-34.665465,-58.519198,5529.28,1.0,Quam illum sapiente praesentium occaecati dicta.,77.0
