pedido_id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min,tiempo_preparacion_min
359,39,4,PESOS,2025-01-11 21:58:43.000000,2025-01-11 23:01:43,,completado,,"Glorieta de Maricruz Giralt 74, Soria, 19717, Buenos Aires, Argentina",-34.665465,-58.519198,8525.03,1.0,,63.0,38.0
360,460,3,PESOS,2025-01-11 13:16:03.000000,,2025-01-11 13:21:03,cancelado,,"Vial de Isabel Pastor 286, Cádiz, 34945, Buenos Aires, Argentina",-34.665465,-58.519198,2296.15,,,,
361,406,15,CRIPTO,2024-12-24 16:02:19.000000,2024-12-24 16:54:19,,completado,,"Pasadizo de Silvia Macias 25, Madrid, 45199, Buenos Aires, Argentina",-34.665465,-58.519198,8573.72,1.0,,52.0,26.0
362,301,16,CRIPTO,2025-01-12 07:26:13.000000,2025-01-12 08:08:13,,completado,,"Pasaje Danilo Robledo 30, Barcelona, 10670, Buenos Aires, Argentina",-34.665465,-58.519198,6823.79,2.0,,42.0,19.0
363,200,20,CRIPTO,2025-01-02 13:47:38.000000,,2025-01-02 14:01:38,cancelado,,"Avenida Josep Jódar 18, Ourense, 21716, Buenos Aires, Argentina",-34.665465,-58.519198,5763.07,,,,
364,465,1,PESOS,2024-12-30 04:00:27.000000,,2024-12-30 04:06:27,cancelado,,"Urbanización Liliana Tomas 63 Apt. 76 , Teruel, 34465, Buenos Aires, Argentina",-34.665465,-58.519198,10574.41,,,,
365,500,2,PESOS,2025-01-02 04:31:06.000000,2025-01-02 05:26:06,,completado,,"Alameda de Noé Elorza 17, Cuenca, 06873, Buenos Aires, Argentina",-34.665465,-58.519198,10443.14,2.0,,55.0,32.0
366,195,6,PESOS,2025-01-09 11:07:51.000000,2025-01-09 11:44:51,,completado,,"Cuesta de Rosaura Salamanca 8, Almería, 13940, Buenos Aires, Argentina",-34.665465,-58.519198,7037.96,1.0,Debitis ad hic quibusdam.,37.0,12.0
367,71,12,PESOS,2025-01-09 07:05:21.000000,,2025-01-09 07:19:21,cancelado,,"Vial de Celia Villegas 34, Las Palmas, 51093, Buenos Aires, Argentina",-34.665465,-58.519198,2930.25,,,,
368,470,4,PESOS,2024-12-28 12:49:30.000000,2024-12-28 14:12:30,,completado,,"Cañada de Águeda Rubio 73 Puerta 1 , Navarra, 41548, Buenos Aires, Argentina",-34.665465,-58.519198,1430.34,2.0,Similique omnis magni beatae.,83.0,66.0
369,79,10,PESOS,2024-12-27 09:00:41.000000,,2024-12-27 09:11:41,cancelado,,"Cuesta Ema Armengol 54 Puerta 6 , Navarra, 02057, Buenos Aires, Argentina",-34.665465,-58.519198,3587.52,,,,
370,458,19,PESOS,2025-01-18 14:06:59.000000,2025-01-18 14:46:59,,completado,,"Cuesta de Leyre Roura 852, Las Palmas, 44683, Buenos Aires, Argentina",-34.665465,-58.519198,5352.59,1.0,Iste commodi quasi molestias repudiandae corporis.,40.0,15.0
371,53,20,CRIPTO,2025-01-10 20:43:42.000000,2025-01-10 21:53:42,,completado,,"Ronda Beatriz Coronado 37 Piso 4 , Burgos, 05939, Buenos Aires, Argentina",-34.665465,-58.519198,9607.09,5.0,,70.0,43.0
372,219,1,CRIPTO,2025-01-06 20:32:36.000000,2025-01-06 21:43:36,,completado,,"Acceso Eusebio Ricart 55 Piso 6 , Toledo, 48339, Buenos Aires, Argentina",-34.665465,-58.519198,2661.24,5.0,Ipsum recusandae ducimus eligendi cumque velit facilis.,71.0,57.0
373,14,17,CRIPTO,2025-01-16 14:39:03.000000,2025-01-16 15:49:03,,completado,,"Pasaje de Paulino Cuéllar 93, Ciudad, 11169, Buenos Aires, Argentina",-34.665465,-58.519198,8391.51,5.0,,70.0,58.0
374,374,9,PESOS,2025-01-02 18:51:51.000000,,2025-01-02 18:56:51,cancelado,,"Plaza de Rosaura Escalona 13 Apt. 47 , Ceuta, 19381, Buenos Aires, Argentina",-34.665465,-58.519198,3675.61,,,,
375,54,20,PESOS,2025-01-15 07:30:23.000000,,2025-01-15 07:38:23,cancelado,,"Avenida de Modesta Vall 5, Valladolid, 11024, Buenos Aires, Argentina",-34.665465,-58.519198,7728.37,,,,
376,264,7,CRIPTO,2024-12-21 03:08:07.000000,2024-12-21 03:41:07,,completado,,"Vial María Dolores Fuertes 8, León, 28686, Buenos Aires, Argentina",-34.665465,-58.519198,7273.91,4.0,,33.0,5.0
377,381,2,PESOS,2024-12-27 12:21:57.000000,,2024-12-27 12:36:57,cancelado,,"C. de Laura Manzano 713, Girona, 38105, Buenos Aires, Argentina",-34.665465,-58.519198,11153.72,,,,
378,197,17,PESOS,2025-01-17 10:51:20.000000,2025-01-17 12:08:20,,completado,,"Cañada Merche Sanabria 84, Málaga, 43255, Buenos Aires, Argentina",-34.665465,-58.519198,7396.64,1.0,Veniam magni quae.,77.0,62.0
379,459,4,CRIPTO,2025-01-05 06:49:28.000000,,2025-01-05 07:01:28,cancelado,,"Ronda de Diana Niño 4 Puerta 1 , Cáceres, 30269, Buenos Aires, Argentina",-34.665465,-58.519198,3344.81,,,,
380,175,18,PESOS,2025-01-18 04:54:33.000000,2025-01-18 05:35:33,,completado,,"Rambla Simón Carrasco 71 Puerta 6 , Salamanca, 40887, Buenos Aires, Argentina",-34.665465,-58.519198,8404.69,1.0,,41.0,21.0
381,116,8,PESOS,2025-01-03 23:12:29.000000,,2025-01-03 23:18:29,cancelado,,"Paseo de Victorino Navas 77 Puerta 8 , Huelva, 05698, Buenos Aires, Argentina",-34.665465,-58.519198,7938.59,,,,
382,415,15,CRIPTO,2025-01-08 20:54:55.000000,2025-01-08 21:41:55,,completado,,"Rambla de Adelaida Arnau 26, Badajoz, 49505, Buenos Aires, Argentina",-34.665465,-58.519198,4562.2,2.0,,47.0,22.0
383,133,9,PESOS,2025-01-17 01:51:17.000000,,2025-01-17 01:57:17,cancelado,,"Ronda de Encarna Borrás 678, Baleares, 47449, Buenos Aires, Argentina",-34.665465,-58.519198,4140.0,,,,
384,442,7,PESOS,2024-12-30 20:37:45.000000,,2024-12-30 20:48:45,cancelado,,"Rambla de Lupe Cózar 458 Puerta 5 , Ceuta, 04463, Buenos Aires, Argentina",-34.665465,-58.519198,3979.05,,,,
385,343,5,PESOS,2024-12-28 09:50:14.000000,2024-12-28 10:37:14,,completado,,"Pasadizo Ariadna Giner 17 Apt. 23 , Soria, 44549, Buenos Aires, Argentina",-34.665465,-58.519198,7411.26,5.0,,47.0,25.0
386,269,4,PESOS,2025-01-04 14:59:54.000000,2025-01-04 15:55:54,,completado,,"C. de Juan Pablo Caparrós 42, Huesca, 29299, Buenos Aires, Argentina",-34.665465,-58.519198,6754.97,3.0,,56.0,39.0
387,427,16,PESOS,2024-12-25 05:34:03.000000,2024-12-25 06:30:03,,completado,,"Paseo de Lucio Crespi 6, Cantabria, 23852, Buenos Aires, Argentina",-34.665465,-58.519198,6055.35,1.0,,56.0,33.0
388,334,18,PESOS,2025-01-05 21:57:32.000000,2025-01-05 22:47:32,,completado,,"C. Raimundo Castejón 596 Puerta 2 , Vizcaya, 23020, Buenos Aires, Argentina",-34.665465,-58.519198,9918.18,2.0,,50.0,31.0
389,283,15,PESOS,2025-01-12 05:25:10.000000,,2025-01-12 05:37:10,cancelado,,"Avenida de Adelardo Canales 21 Apt. 11 , Ciudad, 10023, Buenos Aires, Argentina",-34.665465,-58.519198,11822.05,,,,
390,286,12,PESOS,2024-12-31 16:08:36.000000,2024-12-31 16:45:36,,completado,,"Plaza Luciana Borja 86, Girona, 17705, Buenos Aires, Argentina",-34.665465,-58.519198,7914.92,3.0,,37.0,16.0
391,345,16,PESOS,2025-01-01 11:43:26.000000,2025-01-01 12:19:26,,completado,,"Calle de Maite Cantón 60 Puerta 3 , Melilla, 21920, Buenos Aires, Argentina",-34.665465,-58.519198,6308.29,4.0,,36.0,16.0
392,17,19,PESOS,2025-01-09 15:50:11.000000,2025-01-09 16:48:11,,completado,,"Cañada Reyes Aznar 4, Ourense, 33038, Buenos Aires, Argentina",-34.665465,-58.519198,7234.8,2.0,,58.0,47.0
393,256,19,PESOS,2025-01-11 07:26:26.000000,,2025-01-11 07:40:26,cancelado,,"Pasaje Aránzazu Fuente 22, Girona, 18097, Buenos Aires, Argentina",-34.665465,-58.519198,8560.97,,,,
394,31,4,CRIPTO,2025-01-09 13:14:05.000000,2025-01-09 14:16:05,,completado,,"Pasaje de Sonia Balaguer 92, Albacete, 19331, Buenos Aires, Argentina",-34.665465,-58.519198,3911.31,3.0,Est perspiciatis adipisci impedit expedita tenetur.,62.0,32.0
395,195,1,PESOS,2025-01-15 16:30:56.000000,2025-01-15 17:35:56,,completado,,"Cuesta de Rosaura Salamanca 8, Almería, 13940, Buenos Aires, Argentina",-34.665465,-58.519198,7062.64,3.0,,65.0,39.0
396,112,20,PESOS,2024-12-24 10:00:18.000000,2024-12-24 11:14:18,,completado,,"Pasaje de Seve Perelló 84, Tarragona, 25162, Buenos Aires, Argentina",-34.665465,-58.519198,3598.42,1.0,Odio incidunt possimus dolore quasi temporibus.,74.0,49.0
397,12,9,CRIPTO,2025-01-12 23:14:33.000000,2025-01-13 00:13:33,,completado,,"Cuesta Valerio Llamas 8, Cuenca, 19823, Buenos Aires, Argentina",-34.665465,-58.519198,4140.0,5.0,,59.0,47.0
398,363,7,PESOS,2025-01-02 23:55:45.000000,2025-01-03 00:50:45,,completado,,"Ronda Adelaida Lumbreras 86 Piso 3 , Vizcaya, 16970, Buenos Aires, Argentina",-34.665465,-58.519198,8835.18,4.0,,55.0,39.0
399,495,20,CRIPTO,2025-01-12 15:36:24.000000,2025-01-12 16:18:24,,completado,,"Calle de Visitación Vazquez 2 Piso 9 , Salamanca, 41959, Buenos Aires, Argentina",-34.665465,-58.519198,2228.54,4.0,Porro nobis aliquid qui quod est minima.,42.0,26.0
400,114,5,CRIPTO,2025-01-17 00:42:06.000000,,2025-01-17 00:54:06,cancelado,,"Cuesta Jovita Piquer 9, Castellón, 19755, Buenos Aires, Argentina",-34.665465,-58.519198,12438.07,,,,
401,33,13,PESOS,2025-01-18 09:31:31.000000,,2025-01-18 09:39:31,cancelado,,"Avenida de Aura Niño 9, Murcia, 43538, Buenos Aires, Argentina",-34.665465,-58.519198,4001.42,,,,
402,79,5,PESOS,2024-12-23 12:55:11.000000,,2024-12-23 13:08:11,cancelado,,"Cuesta Ema Armengol 54 Puerta 6 , Navarra, 02057, Buenos Aires, Argentina",-34.665465,-58.519198,7196.33,,,,
403,165,3,PESOS,2024-12-30 13:03:43.000000,2024-12-30 14:13:43,,completado,,"Avenida Ernesto Andres 13, Cádiz, 38449, Buenos Aires, Argentina",-34.665465,-58.519198,1008.07,4.0,,70.0,57.0
404,194,5,PESOS,2025-01-06 18:35:21.000000,2025-01-06 19:01:21,,completado,,"Alameda Quirino Peralta 708 Puerta 9 , Burgos, 29127, Buenos Aires, Argentina",-34.665465,-58.519198,1320.62,2.0,Nobis iste in possimus molestias.,26.0,-2.0
405,208,17,PESOS,2025-01-17 13:03:40.000000,2025-01-17 13:52:40,,completado,,"Urbanización Gisela Viña 75, Lleida, 46427, Buenos Aires, Argentina",-34.665465,-58.519198,1364.71,5.0,Deleniti similique aliquid adipisci sapiente labore tempore.,49.0,33.0
406,435,13,PESOS,2025-01-08 20:34:23.000000,,2025-01-08 20:42:23,cancelado,,"Cañada Bernarda Company 2, Navarra, 06100, Buenos Aires, Argentina",-34.665465,-58.519198,12754.56,,,,
407,403,2,CRIPTO,2025-01-13 14:19:20.000000,,2025-01-13 14:27:20,cancelado,,"Urbanización Baudelio Guzman 41 Apt. 82 , Cantabria, 34868, Buenos Aires, Argentina",-34.665465,-58.519198,9292.6,,,,
408,87,8,PESOS,2025-01-05 18:24:03.000000,2025-01-05 19:26:03,,completado,,"Vial de Sebastian Cabello 28 Piso 1 , Málaga, 34961, Buenos Aires, Argentina",-34.665465,-58.519198,7364.89,3.0,Hic ipsam quia inventore.,62.0,36.0
409,38,14,PESOS,2025-01-15 03:05:20.000000,2025-01-15 03:25:20,,completado,,"Via de Berto Rosell 7, Valencia, 17416, Buenos Aires, Argentina",-34.665465,-58.519198,9855.64,5.0,,20.0,9.0
410,124,7,PESOS,2025-01-11 16:37:51.000000,,2025-01-11 16:52:51,cancelado,,"Urbanización Miguela Bayón 10 Apt. 44 , Guadalajara, 42600, Buenos Aires, Argentina",-34.665465,-58.519198,3524.28,,,,
411,176,16,PESOS,2025-01-10 15:53:05.000000,2025-01-10 16:28:05,,completado,,"Cuesta Lino Ballester 83, Barcelona, 38406, Buenos Aires, Argentina",-34.665465,-58.519198,1868.93,1.0,Doloremque temporibus dolore voluptatum quae.,35.0,6.0
412,336,17,PESOS,2025-01-15 01:16:36.000000,2025-01-15 01:57:36,,completado,,"C. Evelia Flores 6 Apt. 99 , Castellón, 41819, Buenos Aires, Argentina",-34.665465,-58.519198,1416.67,1.0,,41.0,17.0
413,470,17,PESOS,2025-01-19 17:16:10.000000,2025-01-19 18:31:10,,completado,,"Cañada de Águeda Rubio 73 Puerta 1 , Navarra, 41548, Buenos Aires, Argentina",-34.665465,-58.519198,4957.18,2.0,Dolore ipsam rerum aliquam.,75.0,57.0
414,500,15,PESOS,2025-01-11 03:30:24.000000,2025-01-11 04:11:24,,completado,,"Alameda de Noé Elorza 17, Cuenca, 06873, Buenos Aires, Argentina",-34.665465,-58.519198,4965.84,5.0,,41.0,26.0
415,302,7,PESOS,2025-01-09 20:05:42.000000,,2025-01-09 20:13:42,cancelado,,"Calle de Joaquín Mora 65 Apt. 60 , Granada, 45334, Buenos Aires, Argentina",-34.665465,-58.519198,9603.69,,,,
416,319,14,PESOS,2025-01-17 16:45:40.000000,2025-01-17 17:27:40,,completado,,"Vial Laura Noguera 41, Ceuta, 30082, Buenos Aires, Argentina",-34.665465,-58.519198,5750.43,4.0,Architecto officia eveniet voluptatem culpa culpa.,42.0,15.0
417,138,8,CRIPTO,2024-12-28 13:43:27.000000,,2024-12-28 13:51:27,cancelado,,"Urbanización de Juan Luis Paniagua 44, Jaén, 37135, Buenos Aires, Argentina",-34.665465,-58.519198,6125.34,,,,
418,299,18,PESOS,2025-01-05 11:57:36.000000,2025-01-05 13:05:36,,completado,,"Callejón Norberto Almeida 2 Apt. 44 , Ceuta, 25614, Buenos Aires, Argentina",-34.665465,-58.519198,4007.55,4.0,,68.0,41.0
419,492,7,PESOS,2024-12-28 17:25:47.000000,2024-12-28 18:12:47,,completado,,"Vial de Marisol Blazquez 44, Santa Cruz de Tenerife, 13914, Buenos Aires, Argentina",-34.665465,-58.519198,6845.65,3.0,,47.0,31.0
420,54,16,CRIPTO,2024-12-22 00:00:55.000000,2024-12-22 01:18:55,,completado,,"Avenida de Modesta Vall 5, Valladolid, 11024, Buenos Aires, Argentina",-34.665465,-58.519198,4660.43,1.0,,78.0,66.0
421,311,5,CRIPTO,2025-01-13 13:58:38.000000,,2025-01-13 14:08:38,cancelado,,"Glorieta Rolando Roca 94, Guipúzcoa, 34272, Buenos Aires, Argentina",-34.665465,-58.519198,5078.85,,,,
422,481,1,CRIPTO,2024-12-22 00:05:42.000000,2024-12-22 01:11:42,,completado,,"Alameda Inocencio Huertas 40 Piso 9 , Badajoz, 26839, Buenos Aires, Argentina",-34.665465,-58.519198,9120.11,5.0,,66.0,56.0
423,481,12,PESOS,2024-12-24 17:20:46.000000,2024-12-24 18:06:46,,completado,,"Alameda Inocencio Huertas 40 Piso 9 , Badajoz, 26839, Buenos Aires, Argentina",-34.665465,-58.519198,2930.25,5.0,,46.0,30.0
424,68,6,PESOS,2025-01-12 05:22:21.000000,,2025-01-12 05:28:21,cancelado,,"Via de Chita Ribes 58 Piso 5 , Segovia, 17814, Buenos Aires, Argentina",-34.665465,-58.519198,10462.26,,,,
425,5,6,PESOS,2025-01-18 23:07:41.000000,2025-01-18 23:39:41,,completado,,"Vial Custodio Jurado 765, Segovia, 12263, Buenos Aires, Argentina",-34.665465,-58.519198,5130.34,3.0,,32.0,12.0
426,394,13,CRIPTO,2025-01-14 00:54:44.000000,,2025-01-14 00:59:44,cancelado,,"Alameda María Luisa Cerdán 1 Puerta 4 , Navarra, 19940, Buenos Aires, Argentina",-34.665465,-58.519198,7305.45,,,,
427,26,4,PESOS,2024-12-31 05:00:37.000000,,2024-12-31 05:05:37,cancelado,,"Calle Emigdio Pont 26 Apt. 01 , León, 35724, Buenos Aires, Argentina",-34.665465,-58.519198,4084.06,,,,
428,371,14,PESOS,2024-12-23 00:16:30.000000,,2024-12-23 00:31:30,cancelado,,"Acceso María Dolores Gisbert 99, Álava, 23590, Buenos Aires, Argentina",-34.665465,-58.519198,6541.25,,,,
429,58,2,PESOS,2025-01-03 00:53:27.000000,2025-01-03 01:49:27,,completado,,"Pasadizo Prudencia Amat 818 Apt. 52 , Sevilla, 42645, Buenos Aires, Argentina",-34.665465,-58.519198,8267.0,5.0,,56.0,30.0
430,36,11,PESOS,2025-01-04 13:20:19.000000,2025-01-04 14:11:19,,completado,,"Ronda Alejandra Martin 7 Piso 7 , Huesca, 48565, Buenos Aires, Argentina",-34.665465,-58.519198,9745.53,2.0,Maxime harum perspiciatis tempora.,51.0,27.0
431,246,10,PESOS,2024-12-26 20:49:26.000000,,2024-12-26 20:59:26,cancelado,,"Pasadizo Marcelino Manrique 819, Soria, 10931, Buenos Aires, Argentina",-34.665465,-58.519198,6039.29,,,,
432,474,3,CRIPTO,2025-01-09 22:52:07.000000,2025-01-09 23:32:07,,completado,,"Glorieta Félix Pallarès 11 Piso 8 , Sevilla, 22550, Buenos Aires, Argentina",-34.665465,-58.519198,7688.63,4.0,,40.0,13.0
433,431,12,PESOS,2025-01-09 11:06:24.000000,2025-01-09 12:25:24,,completado,,"Plaza de Micaela Ribes 57, Granada, 17382, Buenos Aires, Argentina",-34.665465,-58.519198,3902.84,1.0,,79.0,62.0
434,358,3,PESOS,2025-01-06 06:25:57.000000,,2025-01-06 06:36:57,cancelado,,"Vial de Hugo Sanz 7 Piso 6 , La Rioja, 30403, Buenos Aires, Argentina",-34.665465,-58.519198,3120.17,,,,
435,9,3,PESOS,2025-01-19 02:12:40.000000,2025-01-19 02:48:40,,completado,,"Acceso de Marisa Polo 791, Murcia, 13584, Buenos Aires, Argentina",-34.665465,-58.519198,2296.15,1.0,Culpa cumque quae voluptas nemo recusandae tenetur.,36.0,9.0
436,93,19,CRIPTO,2025-01-01 16:30:25.000000,,2025-01-01 16:35:25,cancelado,,"Pasaje Hernando Verdugo 59, Burgos, 17264, Buenos Aires, Argentina",-34.665465,-58.519198,8791.94,,,,
437,168,16,PESOS,2025-01-17 05:29:46.000000,2025-01-17 06:20:46,,completado,,"Vial Haroldo Guardiola 8 Piso 3 , Segovia, 24638, Buenos Aires, Argentina",-34.665465,-58.519198,1868.93,4.0,Id repudiandae ab non praesentium sequi consequuntur.,51.0,25.0
438,230,14,CRIPTO,2024-12-24 15:14:34.000000,2024-12-24 15:59:34,,completado,,"Acceso Tania Zamorano 36 Apt. 23 , Jaén, 13421, Buenos Aires, Argentina",-34.665465,-58.519198,11367.53,2.0,,45.0,32.0
439,358,18,PESOS,2025-01-16 15:22:22.000000,,2025-01-16 15:36:22,cancelado,,"Vial de Hugo Sanz 7 Piso 6 , La Rioja, 30403, Buenos Aires, Argentina",-34.665465,-58.519198,11734.62,,,,
440,399,5,PESOS,2025-01-04 11:33:27.000000,2025-01-04 12:05:27,,completado,,"Urbanización Adriana Montaña 7, Valencia, 31356, Buenos Aires, Argentina",-34.665465,-58.519198,1930.11,1.0,Expedita eos libero quaerat sit voluptatum dolore.,32.0,8.0
441,158,11,CRIPTO,2025-01-13 14:23:08.000000,2025-01-13 15:33:08,,completado,,"Cañada de Nydia Oliver 828, Asturias, 46936, Buenos Aires, Argentina",-34.665465,-58.519198,1364.77,4.0,Est omnis distinctio.,70.0,50.0
442,172,16,PESOS,2025-01-17 23:47:28.000000,,2025-01-17 23:55:28,cancelado,,"Camino de Daniela Piñol 47, Zaragoza, 39136, Buenos Aires, Argentina",-34.665465,-58.519198,6102.66,,,,
443,330,17,CRIPTO,2024-12-30 05:54:48.000000,2024-12-30 07:06:48,,completado,,"Cuesta Perlita Benavent 13 Puerta 0 , Las Palmas, 36563, Buenos Aires, Argentina",-34.665465,-58.519198,1364.71,4.0,,72.0,58.0
444,71,20,PESOS,2025-01-15 16:38:14.000000,2025-01-15 17:19:14,,completado,,"Vial de Celia Villegas 34, Las Palmas, 51093, Buenos Aires, Argentina",-34.665465,-58.519198,4179.01,4.0,Necessitatibus quis autem occaecati nobis.,41.0,13.0
445,54,12,PESOS,2025-01-18 01:49:21.000000,,2025-01-18 02:04:21,cancelado,,"Avenida de Modesta Vall 5, Valladolid, 11024, Buenos Aires, Argentina",-34.665465,-58.519198,3687.04,,,,
446,491,16,PESOS,2025-01-13 22:53:25.000000,,2025-01-13 23:01:25,cancelado,,"Rambla de Juanito Pulido 896, Álava, 42944, Buenos Aires, Argentina",-34.665465,-58.519198,4032.29,,,,
447,143,5,CRIPTO,2025-01-14 13:28:43.000000,2025-01-14 13:54:43,,completado,,"Ronda Lupe Vargas 69 Piso 7 , La Rioja, 10500, Buenos Aires, Argentina",-34.665465,-58.519198,8987.66,4.0,,26.0,0.0
448,170,15,PESOS,2025-01-04 14:49:51.000000,2025-01-04 15:24:51,,completado,,"Glorieta de Pablo Cerezo 74, Segovia, 44917, Buenos Aires, Argentina",-34.665465,-58.519198,1130.52,3.0,,35.0,23.0
449,129,18,PESOS,2025-01-15 15:27:02.000000,2025-01-15 16:08:02,,completado,,"Callejón Trinidad Baró 50, Baleares, 46888, Buenos Aires, Argentina",-34.665465,-58.519198,2743.26,3.0,,41.0,22.0
450,273,7,CRIPTO,2024-12-24 22:41:42.000000,,2024-12-24 22:55:42,cancelado,,"C. Lidia Dominguez 71 Piso 4 , La Coruña, 17617, Buenos Aires, Argentina",-34.665465,-58.519198,9384.63,,,,
451,318,17,PESOS,2024-12-26 10:22:13.000000,2024-12-26 11:13:13,,completado,,"Alameda Iris Saura 4, León, 12724, Buenos Aires, Argentina",-34.665465,-58.519198,3988.47,3.0,,51.0,31.0
452,29,20,PESOS,2024-12-30 15:57:03.000000,,2024-12-30 16:06:03,cancelado,,"Avenida Olga Villa 37, León, 49815, Buenos Aires, Argentina",-34.665465,-58.519198,6994.97,,,,
453,478,9,CRIPTO,2025-01-14 18:20:50.000000,2025-01-14 19:34:50,,completado,,"C. de Edelmira Valbuena 40, Girona, 08868, Buenos Aires, Argentina",-34.665465,-58.519198,9168.19,2.0,Iusto deserunt mollitia tempore accusantium itaque iste sit.,74.0,58.0
454,436,15,PESOS,2024-12-23 17:18:47.000000,2024-12-23 17:48:47,,completado,,"Vial de Yolanda Ribes 54, Ávila, 23390, Buenos Aires, Argentina",-34.665465,-58.519198,11822.05,5.0,,30.0,7.0
455,393,17,PESOS,2024-12-30 18:42:17.000000,2024-12-30 19:32:17,,completado,,"Urbanización Gala Cánovas 64, Vizcaya, 08788, Buenos Aires, Argentina",-34.665465,-58.519198,3115.43,5.0,,50.0,27.0
456,175,9,CRIPTO,2024-12-23 06:01:13.000000,,2024-12-23 06:06:13,cancelado,,"Rambla Simón Carrasco 71 Puerta 6 , Salamanca, 40887, Buenos Aires, Argentina",-34.665465,-58.519198,4140.0,,,,
457,192,6,CRIPTO,2024-12-22 16:37:35.000000,2024-12-22 17:24:35,,completado,,"Cuesta de Maxi Santos 610, Toledo, 13323, Buenos Aires, Argentina",-34.665465,-58.519198,5902.91,5.0,,47.0,37.0
458,490,8,PESOS,2025-01-17 14:12:05.000000,,2025-01-17 14:23:05,cancelado,,"Acceso Conrado Solé 71, Toledo, 31829, Buenos Aires, Argentina",-34.665465,-58.519198,4421.33,,,,
459,241,19,PESOS,2025-01-19 02:26:28.000000,2025-01-19 03:23:28,,completado,,"Calle de Jenny Castells 86 Puerta 1 , Valladolid, 22773, Buenos Aires, Argentina",-34.665465,-58.519198,7864.7,5.0,Esse quo perspiciatis.,57.0,27.0
460,12,18,PESOS,2025-01-14 22:11:07.000000,2025-01-14 23:13:07,,completado,,"Cuesta Valerio Llamas 8, Cuenca, 19823, Buenos Aires, Argentina",-34.665465,-58.519198,8602.17,5.0,,62.0,38.0
461,261,3,CRIPTO,2025-01-14 02:56:49.000000,2025-01-14 03:56:49,,completado,,"Alameda Rocío Laguna 7, Toledo, 15607, Buenos Aires, Argentina",-34.665465,-58.519198,7688.63,2.0,,60.0,33.0
462,187,8,CRIPTO,2024-12-26 05:05:38.000000,,2024-12-26 05:11:38,cancelado,,"Cañada de Carmela Villegas 79, Baleares, 13990, Buenos Aires, Argentina",-34.665465,-58.519198,5172.26,,,,
463,442,3,PESOS,2024-12-27 12:50:03.000000,,2024-12-27 13:05:03,cancelado,,"Rambla de Lupe Cózar 458 Puerta 5 , Ceuta, 04463, Buenos Aires, Argentina",-34.665465,-58.519198,10093.78,,,,
464,231,10,PESOS,2025-01-18 14:15:32.000000,2025-01-18 14:45:32,,completado,,"Pasadizo Flavio Gallo 6, Álava, 24149, Buenos Aires, Argentina",-34.665465,-58.519198,9497.25,3.0,,30.0,8.0
465,323,7,CRIPTO,2025-01-19 00:13:50.000000,,2025-01-19 00:19:50,cancelado,,"Avenida de Ramón Sanz 674 Apt. 73 , Las Palmas, 26378, Buenos Aires, Argentina",-34.665465,-58.519198,7503.33,,,,
466,25,20,PESOS,2025-01-11 02:55:11.000000,2025-01-11 03:33:11,,completado,,"Paseo Estela Alba 62 Piso 0 , Santa Cruz de Tenerife, 27376, Buenos Aires, Argentina",-34.665465,-58.519198,11560.46,2.0,,38.0,14.0
467,172,16,PESOS,2024-12-30 11:39:18.000000,2024-12-30 12:22:18,,completado,,"Camino de Daniela Piñol 47, Zaragoza, 39136, Buenos Aires, Argentina",-34.665465,-58.519198,3516.79,4.0,,43.0,17.0
468,166,3,PESOS,2025-01-07 09:10:48.000000,,2025-01-07 09:19:48,cancelado,,"Vial de Amancio Pera 79, Zamora, 03196, Buenos Aires, Argentina",-34.665465,-58.519198,11782.97,,,,
